,store,item,date,sales
2562,3,3,2016-07-31,1802
2563,3,3,2016-08-31,1479
2564,3,3,2016-09-30,1430
2565,3,3,2016-10-31,1393
2566,3,3,2016-11-30,1378
2567,3,3,2016-12-31,1079
2568,3,3,2017-01-31,1014
2569,3,3,2017-02-28,986
2570,3,3,2017-03-31,1383
2571,3,3,2017-04-30,1548
2572,3,3,2017-05-31,1657
2573,3,3,2017-06-30,1693
2574,3,3,2017-07-31,1850
2575,3,3,2017-08-31,1624
2576,3,3,2017-09-30,1461
2577,3,3,2017-10-31,1407
2578,3,3,2017-11-30,1465
2579,3,3,2017-12-31,1141
2580,3,4,2013-01-31,401
2581,3,4,2013-02-28,435
2582,3,4,2013-03-31,619
2583,3,4,2013-04-30,702
2584,3,4,2013-05-31,745
2585,3,4,2013-06-30,738
2586,3,4,2013-07-31,847
2587,3,4,2013-08-31,770
2588,3,4,2013-09-30,698
2589,3,4,2013-10-31,634
2590,3,4,2013-11-30,674
2591,3,4,2013-12-31,501
2592,3,4,2014-01-31,517
2593,3,4,2014-02-28,498
2594,3,4,2014-03-31,685
2595,3,4,2014-04-30,697
2596,3,4,2014-05-31,827
2597,3,4,2014-06-30,866
2598,3,4,2014-07-31,941
2599,3,4,2014-08-31,852
2600,3,4,2014-09-30,797
2601,3,4,2014-10-31,763
2602,3,4,2014-11-30,807
2603,3,4,2014-12-31,501
2604,3,4,2015-01-31,520
2605,3,4,2015-02-28,531
2606,3,4,2015-03-31,683
2607,3,4,2015-04-30,760
2608,3,4,2015-05-31,906
2609,3,4,2015-06-30,903
2610,3,4,2015-07-31,1010
2611,3,4,2015-08-31,822
2612,3,4,2015-09-30,778
2613,3,4,2015-10-31,764
2614,3,4,2015-11-30,805
2615,3,4,2015-12-31,533
2616,3,4,2016-01-31,584
2617,3,4,2016-02-29,603
2618,3,4,2016-03-31,765
2619,3,4,2016-04-30,908
2620,3,4,2016-05-31,937
2621,3,4,2016-06-30,981
2622,3,4,2016-07-31,1077
2623,3,4,2016-08-31,968
2624,3,4,2016-09-30,864
2625,3,4,2016-10-31,787
2626,3,4,2016-11-30,871
2627,3,4,2016-12-31,637
2628,3,4,2017-01-31,620
2629,3,4,2017-02-28,560
2630,3,4,2017-03-31,776
2631,3,4,2017-04-30,929
2632,3,4,2017-05-31,1016
2633,3,4,2017-06-30,1089
2634,3,4,2017-07-31,1119
2635,3,4,2017-08-31,998
2636,3,4,2017-09-30,870
2637,3,4,2017-10-31,859
2638,3,4,2017-11-30,851
2639,3,4,2017-12-31,663
2640,3,5,2013-01-31,353
2641,3,5,2013-02-28,345
2642,3,5,2013-03-31,493
2643,3,5,2013-04-30,537
2644,3,5,2013-05-31,603
2645,3,5,2013-06-30,614
2646,3,5,2013-07-31,658
2647,3,5,2013-08-31,633
2648,3,5,2013-09-30,574
2649,3,5,2013-10-31,512
2650,3,5,2013-11-30,531
2651,3,5,2013-12-31,417
2652,3,5,2014-01-31,419
2653,3,5,2014-02-28,402
2654,3,5,2014-03-31,608
2655,3,5,2014-04-30,624
2656,3,5,2014-05-31,707
2657,3,5,2014-06-30,709
2658,3,5,2014-07-31,823
2659,3,5,2014-08-31,684
2660,3,5,2014-09-30,614
2661,3,5,2014-10-31,582
2662,3,5,2014-11-30,648
2663,3,5,2014-12-31,462
2664,3,5,2015-01-31,441
2665,3,5,2015-02-28,461
2666,3,5,2015-03-31,562
2667,3,5,2015-04-30,685
2668,3,5,2015-05-31,734
2669,3,5,2015-06-30,757
2670,3,5,2015-07-31,861
2671,3,5,2015-08-31,762
2672,3,5,2015-09-30,620
2673,3,5,2015-10-31,612
2674,3,5,2015-11-30,695
2675,3,5,2015-12-31,472
2676,3,5,2016-01-31,500
2677,3,5,2016-02-29,491
2678,3,5,2016-03-31,604
2679,3,5,2016-04-30,690
2680,3,5,2016-05-31,775
2681,3,5,2016-06-30,807
2682,3,5,2016-07-31,900
2683,3,5,2016-08-31,791
2684,3,5,2016-09-30,716
2685,3,5,2016-10-31,674
2686,3,5,2016-11-30,752
2687,3,5,2016-12-31,507
2688,3,5,2017-01-31,515
2689,3,5,2017-02-28,490
2690,3,5,2017-03-31,652
2691,3,5,2017-04-30,731
2692,3,5,2017-05-31,821
2693,3,5,2017-06-30,866
2694,3,5,2017-07-31,937
2695,3,5,2017-08-31,807
2696,3,5,2017-09-30,773
2697,3,5,2017-10-31,730
2698,3,5,2017-11-30,727
2699,3,5,2017-12-31,616
2700,3,6,2013-01-31,1126
2701,3,6,2013-02-28,1185
2702,3,6,2013-03-31,1527
2703,3,6,2013-04-30,1688
2704,3,6,2013-05-31,1976
2705,3,6,2013-06-30,2030
2706,3,6,2013-07-31,2155
2707,3,6,2013-08-31,1919
2708,3,6,2013-09-30,1768
2709,3,6,2013-10-31,1707
2710,3,6,2013-11-30,1753
2711,3,6,2013-12-31,1315
2712,3,6,2014-01-31,1344
2713,3,6,2014-02-28,1306
2714,3,6,2014-03-31,1773
2715,3,6,2014-04-30,2125
2716,3,6,2014-05-31,2298
2717,3,6,2014-06-30,2303
2718,3,6,2014-07-31,2457
2719,3,6,2014-08-31,2272
2720,3,6,2014-09-30,2100
2721,3,6,2014-10-31,1960
2722,3,6,2014-11-30,2041
2723,3,6,2014-12-31,1484
2724,3,6,2015-01-31,1397
2725,3,6,2015-02-28,1489
2726,3,6,2015-03-31,1939
2727,3,6,2015-04-30,2157
2728,3,6,2015-05-31,2439
2729,3,6,2015-06-30,2369
2730,3,6,2015-07-31,2697
2731,3,6,2015-08-31,2353
2732,3,6,2015-09-30,2126
2733,3,6,2015-10-31,2055
2734,3,6,2015-11-30,2162
2735,3,6,2015-12-31,1559
2736,3,6,2016-01-31,1507
2737,3,6,2016-02-29,1575
2738,3,6,2016-03-31,2121
2739,3,6,2016-04-30,2292
2740,3,6,2016-05-31,2530
2741,3,6,2016-06-30,2614
2742,3,6,2016-07-31,2958
2743,3,6,2016-08-31,2596
2744,3,6,2016-09-30,2320
2745,3,6,2016-10-31,2298
2746,3,6,2016-11-30,2269
2747,3,6,2016-12-31,1607
2748,3,6,2017-01-31,1630
2749,3,6,2017-02-28,1569
2750,3,6,2017-03-31,2021
2751,3,6,2017-04-30,2401
2752,3,6,2017-05-31,2569
2753,3,6,2017-06-30,2748
2754,3,6,2017-07-31,3022
2755,3,6,2017-08-31,2606
2756,3,6,2017-09-30,2370
2757,3,6,2017-10-31,2263
2758,3,6,2017-11-30,2342
2759,3,6,2017-12-31,1773
2760,3,7,2013-01-31,1157
2761,3,7,2013-02-28,1121
2762,3,7,2013-03-31,1496
2763,3,7,2013-04-30,1769
2764,3,7,2013-05-31,1888
2765,3,7,2013-06-30,2028
2766,3,7,2013-07-31,2236
2767,3,7,2013-08-31,2001
2768,3,7,2013-09-30,1762
2769,3,7,2013-10-31,1734
2770,3,7,2013-11-30,1732
2771,3,7,2013-12-31,1264
2772,3,7,2014-01-31,1365
2773,3,7,2014-02-28,1360
2774,3,7,2014-03-31,1832
2775,3,7,2014-04-30,2088
2776,3,7,2014-05-31,2166
2777,3,7,2014-06-30,2341
2778,3,7,2014-07-31,2496
2779,3,7,2014-08-31,2213
2780,3,7,2014-09-30,1969
2781,3,7,2014-10-31,1906
2782,3,7,2014-11-30,2013
2783,3,7,2014-12-31,1521
2784,3,7,2015-01-31,1366
2785,3,7,2015-02-28,1422
2786,3,7,2015-03-31,1910
2787,3,7,2015-04-30,2045
2788,3,7,2015-05-31,2323
2789,3,7,2015-06-30,2434
2790,3,7,2015-07-31,2633
2791,3,7,2015-08-31,2291
2792,3,7,2015-09-30,2099
2793,3,7,2015-10-31,2035
2794,3,7,2015-11-30,2113
2795,3,7,2015-12-31,1525
2796,3,7,2016-01-31,1537
2797,3,7,2016-02-29,1618
2798,3,7,2016-03-31,2004
2799,3,7,2016-04-30,2341
2800,3,7,2016-05-31,2539
2801,3,7,2016-06-30,2658
2802,3,7,2016-07-31,2883
2803,3,7,2016-08-31,2576
2804,3,7,2016-09-30,2255
2805,3,7,2016-10-31,2209
2806,3,7,2016-11-30,2305
2807,3,7,2016-12-31,1682
2808,3,7,2017-01-31,1592
2809,3,7,2017-02-28,1556
2810,3,7,2017-03-31,2191
2811,3,7,2017-04-30,2419
2812,3,7,2017-05-31,2598
2813,3,7,2017-06-30,2710
2814,3,7,2017-07-31,2993
2815,3,7,2017-08-31,2601
2816,3,7,2017-09-30,2349
2817,3,7,2017-10-31,2282
2818,3,7,2017-11-30,2366
2819,3,7,2017-12-31,1781
2820,3,8,2013-01-31,1556
2821,3,8,2013-02-28,1488
2822,3,8,2013-03-31,2029
2823,3,8,2013-04-30,2289
2824,3,8,2013-05-31,2492
2825,3,8,2013-06-30,2526
2826,3,8,2013-07-31,2878
2827,3,8,2013-08-31,2504
2828,3,8,2013-09-30,2322
2829,3,8,2013-10-31,2141
2830,3,8,2013-11-30,2293
2831,3,8,2013-12-31,1704
2832,3,8,2014-01-31,1753
2833,3,8,2014-02-28,1835
2834,3,8,2014-03-31,2347
2835,3,8,2014-04-30,2718
2836,3,8,2014-05-31,2967
2837,3,8,2014-06-30,3021
2838,3,8,2014-07-31,3398
2839,3,8,2014-08-31,2956
2840,3,8,2014-09-30,2571
2841,3,8,2014-10-31,2566
2842,3,8,2014-11-30,2733
2843,3,8,2014-12-31,1915
2844,3,8,2015-01-31,1849
2845,3,8,2015-02-28,1854
2846,3,8,2015-03-31,2448
2847,3,8,2015-04-30,2848
2848,3,8,2015-05-31,3153
2849,3,8,2015-06-30,3162
2850,3,8,2015-07-31,3375
2851,3,8,2015-08-31,3179
2852,3,8,2015-09-30,2833
2853,3,8,2015-10-31,2622
2854,3,8,2015-11-30,2711
2855,3,8,2015-12-31,2005
2856,3,8,2016-01-31,2037
2857,3,8,2016-02-29,2047
2858,3,8,2016-03-31,2640
2859,3,8,2016-04-30,3119
2860,3,8,2016-05-31,3333
2861,3,8,2016-06-30,3543
2862,3,8,2016-07-31,3830
2863,3,8,2016-08-31,3219
2864,3,8,2016-09-30,2973
2865,3,8,2016-10-31,2895
2866,3,8,2016-11-30,2930
2867,3,8,2016-12-31,2276
2868,3,8,2017-01-31,2067
2869,3,8,2017-02-28,2075
2870,3,8,2017-03-31,2709
2871,3,8,2017-04-30,3186
2872,3,8,2017-05-31,3372
2873,3,8,2017-06-30,3540
2874,3,8,2017-07-31,3997
2875,3,8,2017-08-31,3397
2876,3,8,2017-09-30,3155
2877,3,8,2017-10-31,2984
2878,3,8,2017-11-30,3131
2879,3,8,2017-12-31,2311
2880,3,9,2013-01-31,996
2881,3,9,2013-02-28,1041
2882,3,9,2013-03-31,1417
2883,3,9,2013-04-30,1600
2884,3,9,2013-05-31,1696
2885,3,9,2013-06-30,1708
2886,3,9,2013-07-31,1854
2887,3,9,2013-08-31,1803
2888,3,9,2013-09-30,1580
2889,3,9,2013-10-31,1498
2890,3,9,2013-11-30,1511
2891,3,9,2013-12-31,1145
2892,3,9,2014-01-31,1176
2893,3,9,2014-02-28,1205
2894,3,9,2014-03-31,1608
2895,3,9,2014-04-30,1742
2896,3,9,2014-05-31,2037
2897,3,9,2014-06-30,2027
2898,3,9,2014-07-31,2105
2899,3,9,2014-08-31,1957
2900,3,9,2014-09-30,1760
2901,3,9,2014-10-31,1694
2902,3,9,2014-11-30,1776
2903,3,9,2014-12-31,1321
2904,3,9,2015-01-31,1244
2905,3,9,2015-02-28,1283
2906,3,9,2015-03-31,1686
2907,3,9,2015-04-30,1844
2908,3,9,2015-05-31,2064
2909,3,9,2015-06-30,2079
2910,3,9,2015-07-31,2362
2911,3,9,2015-08-31,2089
2912,3,9,2015-09-30,1896
2913,3,9,2015-10-31,1741
2914,3,9,2015-11-30,1836
2915,3,9,2015-12-31,1365
2916,3,9,2016-01-31,1311
2917,3,9,2016-02-29,1370
2918,3,9,2016-03-31,1880
2919,3,9,2016-04-30,2016
2920,3,9,2016-05-31,2139
2921,3,9,2016-06-30,2307
2922,3,9,2016-07-31,2556
2923,3,9,2016-08-31,2190
2924,3,9,2016-09-30,2041
2925,3,9,2016-10-31,1973
2926,3,9,2016-11-30,1961
2927,3,9,2016-12-31,1523
2928,3,9,2017-01-31,1432
2929,3,9,2017-02-28,1361
2930,3,9,2017-03-31,1844
2931,3,9,2017-04-30,2059
2932,3,9,2017-05-31,2215
2933,3,9,2017-06-30,2306
2934,3,9,2017-07-31,2639
2935,3,9,2017-08-31,2335
2936,3,9,2017-09-30,2094
2937,3,9,2017-10-31,1899
2938,3,9,2017-11-30,2013
2939,3,9,2017-12-31,1587
2940,3,10,2013-01-31,1396
2941,3,10,2013-02-28,1415
2942,3,10,2013-03-31,2007
2943,3,10,2013-04-30,2182
2944,3,10,2013-05-31,2415
2945,3,10,2013-06-30,2605
2946,3,10,2013-07-31,2729
2947,3,10,2013-08-31,2391
2948,3,10,2013-09-30,2111
2949,3,10,2013-10-31,2039
2950,3,10,2013-11-30,2241
2951,3,10,2013-12-31,1658
2952,3,10,2014-01-31,1678
2953,3,10,2014-02-28,1745
2954,3,10,2014-03-31,2271
2955,3,10,2014-04-30,2520
2956,3,10,2014-05-31,2801
2957,3,10,2014-06-30,2812
2958,3,10,2014-07-31,3219
2959,3,10,2014-08-31,2839
2960,3,10,2014-09-30,2456
2961,3,10,2014-10-31,2507
2962,3,10,2014-11-30,2538
2963,3,10,2014-12-31,1816
2964,3,10,2015-01-31,1745
2965,3,10,2015-02-28,1740
2966,3,10,2015-03-31,2317
2967,3,10,2015-04-30,2680
2968,3,10,2015-05-31,2914
2969,3,10,2015-06-30,2974
2970,3,10,2015-07-31,3299
2971,3,10,2015-08-31,2928
2972,3,10,2015-09-30,2518
2973,3,10,2015-10-31,2451
2974,3,10,2015-11-30,2651
2975,3,10,2015-12-31,1906
2976,3,10,2016-01-31,1912
2977,3,10,2016-02-29,1974
2978,3,10,2016-03-31,2549
2979,3,10,2016-04-30,3020
2980,3,10,2016-05-31,3158
2981,3,10,2016-06-30,3289
2982,3,10,2016-07-31,3611
2983,3,10,2016-08-31,3122
2984,3,10,2016-09-30,2900
2985,3,10,2016-10-31,2823
2986,3,10,2016-11-30,2898
2987,3,10,2016-12-31,2112
2988,3,10,2017-01-31,2041
2989,3,10,2017-02-28,2007
2990,3,10,2017-03-31,2624
2991,3,10,2017-04-30,2966
2992,3,10,2017-05-31,3313
2993,3,10,2017-06-30,3414
2994,3,10,2017-07-31,3654
2995,3,10,2017-08-31,3292
2996,3,10,2017-09-30,2996
2997,3,10,2017-10-31,2921
2998,3,10,2017-11-30,2969
2999,3,10,2017-12-31,2187
3000,3,11,2013-01-31,1383
3001,3,11,2013-02-28,1440
3002,3,11,2013-03-31,1873
3003,3,11,2013-04-30,2110
3004,3,11,2013-05-31,2331
3005,3,11,2013-06-30,2450
3006,3,11,2013-07-31,2574
3007,3,11,2013-08-31,2321
3008,3,11,2013-09-30,2097
3009,3,11,2013-10-31,2078
3010,3,11,2013-11-30,2112
3011,3,11,2013-12-31,1484
3012,3,11,2014-01-31,1584
3013,3,11,2014-02-28,1569
3014,3,11,2014-03-31,2151
3015,3,11,2014-04-30,2486
3016,3,11,2014-05-31,2617
3017,3,11,2014-06-30,2716
3018,3,11,2014-07-31,2934
3019,3,11,2014-08-31,2575
3020,3,11,2014-09-30,2395
3021,3,11,2014-10-31,2318
3022,3,11,2014-11-30,2411
3023,3,11,2014-12-31,1771
3024,3,11,2015-01-31,1660
3025,3,11,2015-02-28,1652
3026,3,11,2015-03-31,2207
3027,3,11,2015-04-30,2488
3028,3,11,2015-05-31,2764
3029,3,11,2015-06-30,2848
3030,3,11,2015-07-31,3197
3031,3,11,2015-08-31,2724
3032,3,11,2015-09-30,2540
3033,3,11,2015-10-31,2378
3034,3,11,2015-11-30,2516
3035,3,11,2015-12-31,1932
3036,3,11,2016-01-31,1841
3037,3,11,2016-02-29,1949
3038,3,11,2016-03-31,2318
3039,3,11,2016-04-30,2726
3040,3,11,2016-05-31,3001
3041,3,11,2016-06-30,3128
3042,3,11,2016-07-31,3497
3043,3,11,2016-08-31,3075
3044,3,11,2016-09-30,2754
3045,3,11,2016-10-31,2574
3046,3,11,2016-11-30,2599
3047,3,11,2016-12-31,1960
3048,3,11,2017-01-31,1925
3049,3,11,2017-02-28,1928
3050,3,11,2017-03-31,2505
3051,3,11,2017-04-30,2827
3052,3,11,2017-05-31,3051
3053,3,11,2017-06-30,3288
3054,3,11,2017-07-31,3519
3055,3,11,2017-08-31,3083
3056,3,11,2017-09-30,2854
3057,3,11,2017-10-31,2761
3058,3,11,2017-11-30,2830
3059,3,11,2017-12-31,2107
3060,3,12,2013-01-31,1396
3061,3,12,2013-02-28,1373
3062,3,12,2013-03-31,1871
3063,3,12,2013-04-30,2058
3064,3,12,2013-05-31,2295
3065,3,12,2013-06-30,2445
3066,3,12,2013-07-31,2665
3067,3,12,2013-08-31,2374
3068,3,12,2013-09-30,2151
3069,3,12,2013-10-31,2030
3070,3,12,2013-11-30,2089
3071,3,12,2013-12-31,1533
3072,3,12,2014-01-31,1560
3073,3,12,2014-02-28,1588
3074,3,12,2014-03-31,2128
3075,3,12,2014-04-30,2327
3076,3,12,2014-05-31,2597
3077,3,12,2014-06-30,2833
3078,3,12,2014-07-31,2919
3079,3,12,2014-08-31,2598
3080,3,12,2014-09-30,2332
3081,3,12,2014-10-31,2279
3082,3,12,2014-11-30,2382
3083,3,12,2014-12-31,1740
3084,3,12,2015-01-31,1663
3085,3,12,2015-02-28,1689
3086,3,12,2015-03-31,2221
3087,3,12,2015-04-30,2553
3088,3,12,2015-05-31,2830
3089,3,12,2015-06-30,2820
3090,3,12,2015-07-31,3233
3091,3,12,2015-08-31,2779
3092,3,12,2015-09-30,2528
3093,3,12,2015-10-31,2452
3094,3,12,2015-11-30,2505
3095,3,12,2015-12-31,1899
3096,3,12,2016-01-31,1800
3097,3,12,2016-02-29,1879
3098,3,12,2016-03-31,2402
3099,3,12,2016-04-30,2844
3100,3,12,2016-05-31,2930
3101,3,12,2016-06-30,3069
3102,3,12,2016-07-31,3441
3103,3,12,2016-08-31,2953
3104,3,12,2016-09-30,2628
3105,3,12,2016-10-31,2600
3106,3,12,2016-11-30,2685
3107,3,12,2016-12-31,2023
3108,3,12,2017-01-31,1887
3109,3,12,2017-02-28,1911
3110,3,12,2017-03-31,2462
3111,3,12,2017-04-30,2822
3112,3,12,2017-05-31,3082
3113,3,12,2017-06-30,3226
3114,3,12,2017-07-31,3587
3115,3,12,2017-08-31,3027
3116,3,12,2017-09-30,2824
3117,3,12,2017-10-31,2660
3118,3,12,2017-11-30,2804
3119,3,12,2017-12-31,2126
3120,3,13,2013-01-31,1673
3121,3,13,2013-02-28,1613
3122,3,13,2013-03-31,2295
3123,3,13,2013-04-30,2503
3124,3,13,2013-05-31,2781
3125,3,13,2013-06-30,2959
3126,3,13,2013-07-31,3175
3127,3,13,2013-08-31,2825
3128,3,13,2013-09-30,2573
3129,3,13,2013-10-31,2412
3130,3,13,2013-11-30,2557
3131,3,13,2013-12-31,1823
3132,3,13,2014-01-31,1868
3133,3,13,2014-02-28,1986
3134,3,13,2014-03-31,2608
3135,3,13,2014-04-30,2925
3136,3,13,2014-05-31,3226
3137,3,13,2014-06-30,3326
3138,3,13,2014-07-31,3689
3139,3,13,2014-08-31,3251
3140,3,13,2014-09-30,2892
3141,3,13,2014-10-31,2710
3142,3,13,2014-11-30,2946
3143,3,13,2014-12-31,2076
3144,3,13,2015-01-31,2046
3145,3,13,2015-02-28,1945
3146,3,13,2015-03-31,2641
3147,3,13,2015-04-30,3059
3148,3,13,2015-05-31,3476
3149,3,13,2015-06-30,3461
3150,3,13,2015-07-31,3819
3151,3,13,2015-08-31,3320
3152,3,13,2015-09-30,3026
3153,3,13,2015-10-31,2960
3154,3,13,2015-11-30,3060
3155,3,13,2015-12-31,2253
3156,3,13,2016-01-31,2308
3157,3,13,2016-02-29,2319
3158,3,13,2016-03-31,2867
3159,3,13,2016-04-30,3374
3160,3,13,2016-05-31,3782
3161,3,13,2016-06-30,3772
3162,3,13,2016-07-31,4310
3163,3,13,2016-08-31,3534
3164,3,13,2016-09-30,3210
3165,3,13,2016-10-31,3082
3166,3,13,2016-11-30,3227
3167,3,13,2016-12-31,2436
3168,3,13,2017-01-31,2303
3169,3,13,2017-02-28,2379
3170,3,13,2017-03-31,3036
3171,3,13,2017-04-30,3457
3172,3,13,2017-05-31,3768
3173,3,13,2017-06-30,3936
3174,3,13,2017-07-31,4343
3175,3,13,2017-08-31,3762
3176,3,13,2017-09-30,3474
3177,3,13,2017-10-31,3228
3178,3,13,2017-11-30,3383
3179,3,13,2017-12-31,2640
3180,3,14,2013-01-31,1198
3181,3,14,2013-02-28,1173
3182,3,14,2013-03-31,1521
3183,3,14,2013-04-30,1801
3184,3,14,2013-05-31,1941
3185,3,14,2013-06-30,1992
3186,3,14,2013-07-31,2221
3187,3,14,2013-08-31,1941
3188,3,14,2013-09-30,1781
3189,3,14,2013-10-31,1666
3190,3,14,2013-11-30,1692
3191,3,14,2013-12-31,1284
3192,3,14,2014-01-31,1367
3193,3,14,2014-02-28,1336
3194,3,14,2014-03-31,1782
3195,3,14,2014-04-30,2043
3196,3,14,2014-05-31,2263
3197,3,14,2014-06-30,2336
3198,3,14,2014-07-31,2600
3199,3,14,2014-08-31,2272
3200,3,14,2014-09-30,1951
3201,3,14,2014-10-31,1927
3202,3,14,2014-11-30,2064
3203,3,14,2014-12-31,1445
3204,3,14,2015-01-31,1448
3205,3,14,2015-02-28,1411
3206,3,14,2015-03-31,1812
3207,3,14,2015-04-30,2097
3208,3,14,2015-05-31,2341
3209,3,14,2015-06-30,2386
3210,3,14,2015-07-31,2662
3211,3,14,2015-08-31,2384
3212,3,14,2015-09-30,2129
3213,3,14,2015-10-31,1992
3214,3,14,2015-11-30,2112
3215,3,14,2015-12-31,1550
3216,3,14,2016-01-31,1527
3217,3,14,2016-02-29,1568
3218,3,14,2016-03-31,2084
3219,3,14,2016-04-30,2322
3220,3,14,2016-05-31,2458
3221,3,14,2016-06-30,2659
3222,3,14,2016-07-31,2950
3223,3,14,2016-08-31,2485
3224,3,14,2016-09-30,2337
3225,3,14,2016-10-31,2174
3226,3,14,2016-11-30,2271
3227,3,14,2016-12-31,1729
3228,3,14,2017-01-31,1617
3229,3,14,2017-02-28,1566
3230,3,14,2017-03-31,2046
3231,3,14,2017-04-30,2427
3232,3,14,2017-05-31,2628
3233,3,14,2017-06-30,2790
3234,3,14,2017-07-31,2965
3235,3,14,2017-08-31,2596
3236,3,14,2017-09-30,2413
3237,3,14,2017-10-31,2306
3238,3,14,2017-11-30,2429
3239,3,14,2017-12-31,1784
3240,3,15,2013-01-31,1808
3241,3,15,2013-02-28,1716
3242,3,15,2013-03-31,2410
3243,3,15,2013-04-30,2637
3244,3,15,2013-05-31,2918
3245,3,15,2013-06-30,2946
3246,3,15,2013-07-31,3173
3247,3,15,2013-08-31,2885
3248,3,15,2013-09-30,2663
3249,3,15,2013-10-31,2532
3250,3,15,2013-11-30,2649
3251,3,15,2013-12-31,1948
3252,3,15,2014-01-31,1966
3253,3,15,2014-02-28,2035
3254,3,15,2014-03-31,2730
3255,3,15,2014-04-30,3024
3256,3,15,2014-05-31,3320
3257,3,15,2014-06-30,3477
3258,3,15,2014-07-31,3820
3259,3,15,2014-08-31,3472
3260,3,15,2014-09-30,3047
3261,3,15,2014-10-31,2841
3262,3,15,2014-11-30,3052
3263,3,15,2014-12-31,2202
3264,3,15,2015-01-31,2154
3265,3,15,2015-02-28,2093
3266,3,15,2015-03-31,2894
3267,3,15,2015-04-30,3114
3268,3,15,2015-05-31,3649
3269,3,15,2015-06-30,3709
3270,3,15,2015-07-31,4020
3271,3,15,2015-08-31,3489
3272,3,15,2015-09-30,3223
3273,3,15,2015-10-31,3043
3274,3,15,2015-11-30,3095
3275,3,15,2015-12-31,2294
3276,3,15,2016-01-31,2198
3277,3,15,2016-02-29,2344
3278,3,15,2016-03-31,3033
3279,3,15,2016-04-30,3482
3280,3,15,2016-05-31,3791
3281,3,15,2016-06-30,4007
3282,3,15,2016-07-31,4454
3283,3,15,2016-08-31,3889
3284,3,15,2016-09-30,3441
3285,3,15,2016-10-31,3353
3286,3,15,2016-11-30,3414
3287,3,15,2016-12-31,2462
3288,3,15,2017-01-31,2414
3289,3,15,2017-02-28,2409
3290,3,15,2017-03-31,3204
3291,3,15,2017-04-30,3636
3292,3,15,2017-05-31,3950
3293,3,15,2017-06-30,4186
3294,3,15,2017-07-31,4446
3295,3,15,2017-08-31,3908
3296,3,15,2017-09-30,3534
3297,3,15,2017-10-31,3402
3298,3,15,2017-11-30,3718
3299,3,15,2017-12-31,2650
3300,3,16,2013-01-31,488
3301,3,16,2013-02-28,505
3302,3,16,2013-03-31,673
3303,3,16,2013-04-30,790
3304,3,16,2013-05-31,903
3305,3,16,2013-06-30,911
3306,3,16,2013-07-31,967
3307,3,16,2013-08-31,815
3308,3,16,2013-09-30,796
3309,3,16,2013-10-31,721
3310,3,16,2013-11-30,775
3311,3,16,2013-12-31,600
3312,3,16,2014-01-31,608
3313,3,16,2014-02-28,584
3314,3,16,2014-03-31,813
3315,3,16,2014-04-30,793
3316,3,16,2014-05-31,1029
3317,3,16,2014-06-30,1004
3318,3,16,2014-07-31,1070
3319,3,16,2014-08-31,1025
3320,3,16,2014-09-30,863
3321,3,16,2014-10-31,804
3322,3,16,2014-11-30,929
3323,3,16,2014-12-31,643
3324,3,16,2015-01-31,623
3325,3,16,2015-02-28,645
3326,3,16,2015-03-31,752
3327,3,16,2015-04-30,942
3328,3,16,2015-05-31,1069
3329,3,16,2015-06-30,1086
3330,3,16,2015-07-31,1109
3331,3,16,2015-08-31,1002
3332,3,16,2015-09-30,942
3333,3,16,2015-10-31,917
3334,3,16,2015-11-30,886
3335,3,16,2015-12-31,652
3336,3,16,2016-01-31,638
3337,3,16,2016-02-29,683
3338,3,16,2016-03-31,874
3339,3,16,2016-04-30,965
3340,3,16,2016-05-31,1104
3341,3,16,2016-06-30,1137
3342,3,16,2016-07-31,1287
3343,3,16,2016-08-31,1064
3344,3,16,2016-09-30,1015
3345,3,16,2016-10-31,943
3346,3,16,2016-11-30,963
3347,3,16,2016-12-31,753
3348,3,16,2017-01-31,732
3349,3,16,2017-02-28,695
3350,3,16,2017-03-31,942
3351,3,16,2017-04-30,1033
3352,3,16,2017-05-31,1180
3353,3,16,2017-06-30,1219
3354,3,16,2017-07-31,1261
3355,3,16,2017-08-31,1130
3356,3,16,2017-09-30,1069
3357,3,16,2017-10-31,1011
3358,3,16,2017-11-30,1017
3359,3,16,2017-12-31,766
3360,3,17,2013-01-31,650
3361,3,17,2013-02-28,638
3362,3,17,2013-03-31,878
3363,3,17,2013-04-30,1045
3364,3,17,2013-05-31,1121
3365,3,17,2013-06-30,1142
3366,3,17,2013-07-31,1225
3367,3,17,2013-08-31,1079
3368,3,17,2013-09-30,1023
3369,3,17,2013-10-31,926
3370,3,17,2013-11-30,984
3371,3,17,2013-12-31,702
3372,3,17,2014-01-31,791
3373,3,17,2014-02-28,759
3374,3,17,2014-03-31,977
3375,3,17,2014-04-30,1079
3376,3,17,2014-05-31,1270
3377,3,17,2014-06-30,1365
3378,3,17,2014-07-31,1463
3379,3,17,2014-08-31,1310
3380,3,17,2014-09-30,1160
3381,3,17,2014-10-31,1117
3382,3,17,2014-11-30,1160
3383,3,17,2014-12-31,803
3384,3,17,2015-01-31,778
3385,3,17,2015-02-28,813
3386,3,17,2015-03-31,1054
3387,3,17,2015-04-30,1208
3388,3,17,2015-05-31,1312
3389,3,17,2015-06-30,1334
3390,3,17,2015-07-31,1474
3391,3,17,2015-08-31,1346
3392,3,17,2015-09-30,1179
3393,3,17,2015-10-31,1160
